,matlab,python,delta
205718_at,-141.31176200000002,143.6981425952992,-2.386380595299187
205719_s_at,-231.248936,238.1180480518394,-6.869112051839409
205720_at,-177.765474,179.2428913747768,-1.4774173747767918
205721_at,-153.03566,153.07197164290412,-0.03631164290410993
205722_s_at,-150.04705800000002,159.61594074627192,-9.568882746271896
205723_at,-87.91666,102.41848936005631,-14.50182936005632
205724_at,-189.402623,190.0385324244079,-0.6359094244078847
205725_at,-216.295474,216.06859128624183,0.22688271375818658
205726_at,-90.277221,98.72386351310696,-8.446642513106966
205727_at,-165.112872,173.25053563895602,-8.137663638956013
205728_at,-218.55180299999998,224.34940609118385,-5.797603091183873
205729_at,-170.929234,169.8661713865592,1.0630626134408203
205730_s_at,-185.93446699999998,188.43209346342792,-2.4976264634279346
205731_s_at,-101.793406,103.11083570850855,-1.3174297085085414
205732_s_at,-202.781258,200.15349161926983,2.627766380730179
205733_at,-134.369531,133.3100223223451,1.0595086776548897
205734_s_at,-152.642045,160.2736749804202,-7.6316299804202
205735_s_at,-159.461349,168.17396357107336,-8.712614571073345
205736_at,-150.378844,159.41518955588793,-9.036345555887948
205737_at,-179.329507,182.98902820766946,-3.6595212076694565
205738_s_at,-170.367634,175.87407602949503,-5.50644202949502
205739_x_at,-166.151277,162.89057901330403,3.260697986695959
205740_s_at,-168.538342,168.98895434756923,-0.4506123475692334
205741_s_at,-182.11393,182.42621355484408,-0.3122835548440719
205742_at,-162.414908,161.38976329172465,1.0251447082753486
205743_at,-112.49112,113.11286376058268,-0.6217437605826888
205744_at,-187.716551,193.57199617664105,-5.855445176641041
205745_x_at,-114.85197,124.82448561324307,-9.972515613243075
205746_s_at,-205.305691,206.60754124450207,-1.3018502445020772
205747_at,-191.64404,191.21574684858572,0.42829315141426605
205748_s_at,-99.394109,102.92943991747497,-3.5353309174749654
205749_at,-185.839278,192.00707791834472,-6.167799918344713
205750_at,-149.23443600000002,148.9745773614675,0.25985863853250635
205751_at,-200.932704,200.23135707372708,0.7013469262729188
205752_s_at,-68.241066,78.38816504706158,-10.147099047061573
205753_at,-180.75313400000002,184.30920418211642,-3.5560701821164002
205754_at,-158.52677,166.7390988368955,-8.212328836895495
205755_at,-193.004676,196.93676700426175,-3.932091004261764
205756_s_at,-86.161438,91.7578316676768,-5.596393667676793
205757_at,-185.3127,184.41938797049497,0.8933120295050401
205758_at,-170.583848,170.14654996677024,0.4372980332297516
205759_s_at,-171.438008,171.88766515536716,-0.4496571553671629
205760_s_at,-89.99878000000001,97.73378345938032,-7.735003459380309
205761_s_at,-174.373189,171.4028730321847,2.97031596781531
205762_s_at,-141.223347,143.56288482289148,-2.3395378228914865
205763_s_at,-168.487899,166.59219310870162,1.8957058912983769
205764_at,-198.672891,199.64879536404334,-0.9759043640433447
205765_at,-177.342944,175.79195815623947,1.5509858437605146
205766_at,-119.093157,127.4936430566607,-8.400486056660696
205767_at,-222.145267,224.00999735888882,-1.8647303588888349
205768_s_at,-187.602793,185.50912895337925,2.093664046620745
205769_at,-195.271691,195.3887270997255,-0.11703609972548179
205770_at,-183.198156,183.2406274295039,-0.042471429503876834
205771_s_at,-146.44098,146.95532864468063,-0.5143486446806378
205772_s_at,-187.654001,187.83782550963429,-0.18382450963429164
205773_at,-156.935053,157.4510708414233,-0.5160178414232917
205774_at,-189.445052,192.17674058503067,-2.7316885850306676
205775_at,-95.305596,94.9106227444321,0.39497325556789065
205776_at,-151.952931,158.72471456280746,-6.771783562807457
205777_at,-156.461367,159.75202525099138,-3.2906582509913846
205778_at,-201.038053,205.33202929627637,-4.293976296276384
205779_at,-198.484937,198.43185415530883,0.053082844691175524
205780_at,-180.758452,182.06954539876253,-1.311093398762523
205781_at,-163.957774,163.78933160155256,0.16844239844743925
205782_at,-187.291325,186.89366499729186,0.39766000270813606
205783_at,-147.553653,149.15061026450812,-1.59695726450812
205784_x_at,-156.747151,156.76629787983876,-0.019146879838757513
205785_at,-164.967589,171.69877482160345,-6.731185821603447
205786_s_at,-161.096294,160.69055890381438,0.405735096185623
205787_x_at,-66.351287,71.06549612332614,-4.7142091233261425
205788_s_at,-83.691251,85.9653559138686,-2.2741049138686122
205789_at,-191.937589,191.5864741144703,0.3511148855297108
205790_at,-132.155734,131.48243568919588,0.673298310804114
205791_x_at,-193.651184,199.95823601662428,-6.307052016624283
205792_at,-178.308092,178.5259583288609,-0.2178663288609073
205793_x_at,-167.564723,168.24427193430665,-0.6795489343066663
205794_s_at,-155.842309,157.63754747875066,-1.7952384787506617
205795_at,-171.679293,173.37031189525487,-1.6910188952548708
205796_at,-184.574806,184.28389539076102,0.2909106092389777
205797_s_at,-166.325854,169.5843116519199,-3.2584576519199118
205798_at,-135.041342,134.8925087288997,0.14883327110027267
205799_s_at,-164.83499799999998,162.53119461158576,2.3038033884142237
205800_at,-181.869661,183.85315390060526,-1.9834929006052562
205801_s_at,-185.49696,192.03734227820655,-6.54038227820655
205802_at,-100.826676,109.25590481975337,-8.429228819753362
205803_s_at,-182.074401,184.70126149412,-2.6268604941199953
205804_s_at,-197.393238,203.91815088107828,-6.524912881078279
205805_s_at,-160.815306,160.25195742043016,0.5633485795698334
205806_at,-164.291579,170.99194416545504,-6.700365165455025
205807_s_at,-156.082901,165.17465905862582,-9.091758058625828
205808_at,-197.438532,204.21181020214024,-6.773278202140233
205809_s_at,-133.952718,140.81150343800513,-6.858785438005128
205810_s_at,-148.533132,159.38541535016108,-10.852283350161088
205811_at,-162.03700700000002,161.4469076232339,0.5900993767661191
205812_s_at,-109.561315,119.09836284528349,-9.537047845283496
205813_s_at,-179.512012,183.03976496811453,-3.5277529681145268
205814_at,-187.390673,189.38591675027723,-1.9952437502772398
205815_at,-189.98486599999998,188.92962780433257,1.055238195667414
205816_at,-224.350846,224.39862205574872,-0.04777605574872723
205817_at,-168.686222,179.64173172283017,-10.955509722830186
205818_at,-177.743659,178.4869493653655,-0.7432903653654819
205819_at,-148.304384,150.46997871900018,-2.1655947190001825
205820_s_at,-153.84216899999998,160.52327981391852,-6.6811108139185365
205821_at,-173.68310300000002,173.80271556412427,-0.11961256412425314
205822_s_at,-195.370509,193.84220955060488,1.5282994493951207
205823_at,-186.520938,186.5040474267057,0.016890573294290334
205824_at,-164.780339,167.77465458714576,-2.9943155871457634
205825_at,-208.94501,210.87832152725096,-1.9333115272509644
205826_at,-158.076231,158.81946553257728,-0.7432345325772758
205827_at,-173.001201,180.42818042981352,-7.426979429813514
205828_at,-188.38771599999998,188.62519746596465,-0.23748146596466313
205829_at,-166.39840700000002,166.61541580789853,-0.21700880789850885
205830_at,-202.43078899999998,199.53497987275037,2.8958091272496063
205831_at,-169.57601699999998,169.91860168119936,-0.34258468119938357
205832_at,-176.382114,176.02750703322616,0.3546069667738436
205833_s_at,-200.097658,199.43971526195986,0.6579427380401341
205834_s_at,-189.134295,188.40652268459274,0.7277723154072646
205835_s_at,-202.294715,199.49508025243304,2.799634747566955
205836_s_at,-145.317325,120.77555452782754,24.541770472172473
205837_s_at,-203.378001,208.65447314579953,-5.2764721457995165
205838_at,-206.706961,206.62794206187593,0.07901893812407934
205839_s_at,-141.994802,140.92200333643672,1.072798663563276
205840_x_at,-204.466147,204.75214312386672,-0.2859961238667097
205841_at,-179.15975500000002,183.05640560554355,-3.8966506055435275
205842_s_at,-177.922341,185.62044816680378,-7.698107166803794
205843_x_at,-147.08390500000002,149.4419121089395,-2.358007108939489
205844_at,-204.547618,207.63118200822817,-3.0835640082281657
205845_at,-126.94796299999999,133.62586469819556,-6.677901698195569
205846_at,-186.39986299999998,184.71217200599133,1.6876909940086477
205847_at,-117.517899,120.81609020667167,-3.2981912066716745
205848_at,-223.054396,223.25764700891108,-0.2032510089110815
205849_s_at,-114.400326,121.17378031333365,-6.7734543133336444
205850_s_at,-169.789704,168.71843247724735,1.071271522752653
205851_at,-158.504472,158.25857762131807,0.24589437868192476
205852_at,-187.16270600000001,189.73723877903558,-2.5745327790355645
205853_at,-154.989148,161.55806623475448,-6.568918234754477
205854_at,-95.906258,98.45322066228894,-2.546962662288948
205855_at,-122.46772,121.76866940641334,0.6990505935866622
205856_at,-162.438071,200.9957349274969,-38.55766392749689
205857_at,-195.27229,198.42139980975162,-3.1491098097516215
205858_at,-183.96709199999998,190.18573929608257,-6.218647296082594
205859_at,-112.094748,123.42965067488215,-11.334902674882159
205860_x_at,-201.206113,209.8907194383288,-8.684606438328814
205861_at,-138.869709,142.1060410511803,-3.2363320511803124
205862_at,-201.653459,206.29646699070713,-4.643007990707133
205863_at,-174.150732,177.79669658007833,-3.645964580078328
205864_at,-181.352119,186.48372390527786,-5.131604905277868
205865_at,-137.454407,137.01693612721454,0.43747087278546815
205866_at,-160.784179,168.76269858326506,-7.978519583265069
205867_at,-196.722398,200.36894295469497,-3.646544954694974
205868_s_at,-187.328204,187.82757509658222,-0.4993710965822231
205869_at,-170.525125,177.37492132430611,-6.849796324306112
205870_at,-174.096521,173.5208265050263,0.5756944949737033
205871_at,-127.38096499999999,135.97094522690094,-8.589980226900948
205872_x_at,-130.93257,141.56815318901434,-10.63558318901434
205873_at,-118.60313500000001,117.60342234361315,0.9997126563868619
205874_at,-170.139746,175.93997299687945,-5.800226996879445
205875_s_at,-174.125955,181.84917569238564,-7.723220692385638
205876_at,-181.929077,182.29535322431272,-0.36627622431271334
205877_s_at,-174.094463,180.47531812885185,-6.380855128851863
205878_at,-154.805633,155.05681970846695,-0.25118670846694613
205879_x_at,-179.786353,178.77387178196688,1.0124812180331162
205880_at,-158.52383600000002,158.4477565394116,0.07607946058840298
205881_at,-162.20161299999998,162.3740789080652,-0.17246590806522022
205882_x_at,-138.421972,148.0104437596328,-9.588471759632796
205883_at,-181.610361,181.4778660059149,0.132494994085107
205884_at,-180.024372,178.52976721435525,1.4946047856447535
205885_s_at,-202.697178,205.36358896334818,-2.66641096334817
205886_at,-182.585051,182.12345099012072,0.46160000987927674
205887_x_at,-165.86470500000001,165.71838853682698,0.14631646317303648
205888_s_at,-196.209056,195.69552165901334,0.5135343409866664
205889_s_at,-202.172806,202.8515795940525,-0.678773594052501
205890_s_at,-209.058232,215.6359523952631,-6.5777203952631
205891_at,-173.903316,177.45478331038075,-3.551467310380758
205892_s_at,-155.518272,155.15266372892387,0.3656082710761268
205893_at,-189.04058500000002,188.04963846204723,0.9909465379527944
205894_at,-179.77631100000002,179.5745517325396,0.2017592674604316
205895_s_at,-117.01723500000001,114.64927915849819,2.367955841501825
205896_at,-193.681579,193.3218722375136,0.359706762486411
205897_at,-147.983701,151.27325762496855,-3.2895566249685544
205898_at,-176.693006,178.51180736233823,-1.8188013623382346
205899_at,-206.283468,206.09413048117594,0.18933751882406114
205900_at,-193.26054,193.29761505541393,-0.0370750554139363
205901_at,-167.716464,167.20791034210248,0.5085536578975223
205902_at,-90.775412,100.42863241787225,-9.653220417872248
205903_s_at,-179.624785,184.36113501344497,-4.736350013444962
205904_at,-148.654099,148.7378194553446,-0.08372045534460426
205905_s_at,-155.194346,155.84747636569122,-0.6531303656912257
205906_at,-144.158557,150.20673328805194,-6.048176288051934
205907_s_at,-199.582083,202.27421152240828,-2.692128522408268
205908_s_at,-197.325054,197.50709001569413,-0.18203601569413763
205909_at,-164.618194,164.78442549707322,-0.16623149707322682
205910_s_at,-191.870379,230.14119698178143,-38.27081798178142
205911_at,-139.574197,139.96843780456376,-0.39424080456376487
205912_at,-204.325904,206.14669497641333,-1.8207909764133205
205913_at,-129.354805,139.76145784959652,-10.406652849596526
205914_s_at,-152.18122,160.05058565080083,-7.86936565080083
205915_x_at,-191.699999,190.62445955664006,1.0755394433599292
205916_at,-218.788883,226.98429953882513,-8.195416538825128
205917_at,-76.63878100000001,79.86899701658395,-3.230216016583938
205918_at,-103.866637,104.74766333716916,-0.8810263371691605
205919_at,-163.38138899999998,163.2989699269013,0.08241907309869134
205920_at,-179.516871,185.72903527061118,-6.212164270611169
205921_s_at,-208.71748200000002,210.88158996684163,-2.1641079668416126
205922_at,-176.469367,177.09839889163675,-0.6290318916367426
205923_at,-177.875439,179.18778324522768,-1.3123442452276777
205924_at,-150.644161,159.01308211814754,-8.36892111814754
205925_s_at,-186.01405,186.15161630108744,-0.13756630108744616
205926_at,-180.433321,183.86229798705824,-3.4289769870582347
205927_s_at,-263.307625,266.10197404488565,-2.794349044885678
205928_at,-130.576203,129.51365064906912,1.062552350930872
205929_at,-156.51467,156.88731803132603,-0.37264803132603674
205930_at,-116.72811399999999,116.15801379205924,0.5701002079407544
205931_s_at,-141.998366,146.55098634896592,-4.552620348965917
205932_s_at,-151.88741399999998,158.4984711646369,-6.611057164636918
205933_at,-186.411109,186.3654645607358,0.04564443926420836
205934_at,-200.846467,202.21065128098607,-1.3641842809860805
205935_at,-154.058517,154.74197702545789,-0.6834600254578902
205936_s_at,-134.146503,135.0134530798253,-0.8669500798253011
205937_at,-155.359635,156.25700892742236,-0.8973739274223647
205938_at,-181.94983200000001,186.23301380427867,-4.283181804278655
205939_at,-157.371693,155.82282596777375,1.5488670322262408
205940_at,-172.024346,173.01702093069423,-0.9926749306942213
205941_s_at,-147.76816000000002,152.21799219650472,-4.449832196504701
205942_s_at,-175.10296599999998,177.11068922642386,-2.0077232264238773
205943_at,-172.167071,172.33183254745302,-0.16476154745302551
205944_s_at,-153.74613100000002,155.37695832910734,-1.6308273291073192
205945_at,-155.213956,164.2706619859238,-9.056705985923799
205946_at,-127.074277,136.464877310937,-9.390600310937003
205947_s_at,-165.586875,175.36653940670075,-9.77966440670076
205948_at,-183.388555,186.6764310472457,-3.287876047245703
205949_at,-166.68193200000002,166.7370635829952,-0.0551315829951875
205950_s_at,-129.409861,128.7238933444378,0.6859676555621945
205951_at,-192.285447,192.8007983740152,-0.5153513740151823
205952_at,-182.783293,183.0461457577052,-0.2628527577052182
205953_at,-34.943003999999995,103.0574948433539,-68.1144908433539
205954_at,-157.431064,157.41611623522664,0.014947764773353356
205955_at,-170.817565,169.48151736453227,1.336047635467736
205956_x_at,-90.900061,100.05704280572519,-9.156981805725195
205957_at,-172.834915,182.2901023752735,-9.45518737527351
205958_x_at,-186.381046,194.7454896889374,-8.3644436889374
205959_at,-230.452197,239.45009735209848,-8.997900352098469
205960_at,-183.966554,185.77703644947476,-1.8104824494747618
205961_s_at,-201.645106,205.7927204039199,-4.147614403919903
205962_at,-188.558578,188.0262275314137,0.5323504685863156
205963_s_at,-89.891785,89.90035965820724,-0.008574658207237462
205964_at,-106.63552800000001,206.43678448631957,-99.80125648631956
205965_at,-149.63476699999998,152.86538512571283,-3.2306181257128515
205966_at,-205.32407,216.94679689955777,-11.622726899557762
205967_at,-106.960629,115.98890083273056,-9.028271832730567
205968_at,-170.110176,169.13977658360517,0.9703994163948266
205969_at,-198.557131,198.34941405672532,0.2077169432746757
205970_at,-163.88623700000002,163.26101067270906,0.6252263272909602
205971_s_at,-193.74260800000002,193.88196775317914,-0.13935975317912153
205972_at,-184.941696,184.4947026292634,0.4469933707366067
205973_at,-149.25384499999998,148.73178298420106,0.5220620157989231
205974_at,-200.80283,202.59333685051175,-1.790506850511747
205975_s_at,-115.54391399999999,121.00989965342801,-5.465985653428021
205976_at,-180.67105,180.83634538712914,-0.1652953871291345
205977_s_at,-171.56118600000002,166.4788310996619,5.082354900338117
205978_at,-183.470462,185.8926674174878,-2.4222054174877883
205979_at,-204.550538,212.02463239245444,-7.474094392454447
205980_s_at,-131.372734,138.2720110909258,-6.899277090925779
205981_s_at,-102.428635,110.28370977645869,-7.855074776458693
205982_x_at,-131.444727,132.724258740408,-1.2795317404080038
205983_at,-202.212777,203.77157153316043,-1.5587945331604374
205984_at,-184.231765,184.69580384191624,-0.4640388419162491
205985_x_at,-157.218132,157.80217265298646,-0.5840406529864595
205986_at,-95.69022700000001,105.20148258991148,-9.511255589911471
205987_at,-202.344223,202.80003942157228,-0.45581642157227975
205988_at,-153.555112,153.7316573480957,-0.17654534809568645
205989_s_at,-213.523446,212.62760603217654,0.8958399678234628
205990_s_at,-200.285914,207.6366699093791,-7.350755909379103
205991_s_at,-143.72325700000002,140.83603949538536,2.8872175046146538
205992_s_at,-179.505435,177.10687427754567,2.3985607224543344
205993_s_at,-159.673825,158.01861470870568,1.6552102912943099
205994_at,-167.772355,166.41556639216063,1.356788607839377
205995_x_at,-179.74756000000002,179.8127205904988,-0.06516059049877754
205996_s_at,-160.34084,159.348434643981,0.9924053560189918
205997_at,-145.64157,149.54100995073296,-3.8994399507329547
205998_x_at,-179.96031499999998,179.39584183160062,0.5644731683993598
205999_x_at,-180.95400700000002,188.53586477697343,-7.581857776973408
206000_at,-163.529278,174.25158228711777,-10.722304287117765
